PRACTICE_CODE,PRACTICE_POSTCODE,total_rows,total_cot,total_uda,avg_uda_per_cot,child_count,nonpaying_count,paying_count,band1,band2a,band2b,band2c,band3,urgent_count,free_count,reg11_count
V010033,ST21 6DF,65,2124,4203.8,1.98,21,20,24,12,12,12,3,11,12,2,1
V010041,NW10 3RY,61,4425,8335.2,1.88,22,20,19,12,12,12,0,12,11,1,0
V010046,CV36 4AF,143,8085,16292.2,2.02,40,45,58,24,24,24,14,23,24,7,3
V010061,MK11 1BY,73,7507,15699.8,2.09,22,24,27,12,12,12,10,12,12,3,0
V010068,SM6 8SF,61,4386,6209.8,1.42,19,20,22,12,12,12,2,10,12,1,0
V010069,SM1 4BW,72,3799,8282.8,2.18,23,22,27,12,12,12,9,12,12,3,0
V010090,WF10 1HB,6,8,41,5.13,2,4,0,2,0,2,0,2,0,0,0
V010107,WF4 4AX,15,63,183.2,2.91,0,14,1,4,2,2,0,3,4,0,0
V010108,NE29 0HG,63,4288,2394.8,0.56,24,20,19,12,12,12,0,12,10,2,0
V010129,B15 2QU,67,4410,7812.8,1.77,19,21,27,12,12,12,5,11,12,3,0
V010132,NE34 0PL,65,1077,2342.8,2.18,19,24,22,12,12,12,0,8,12,0,0
V010133,NE32 3UX,22,3497,2754.6,0.79,9,4,9,0,2,0,0,0,12,8,0
V010145,NR31 6SQ,63,1585,2607.0,1.64,20,20,23,12,12,12,0,9,12,3,0
V010151,NR31 6LA,7,38,45.6,1.2,3,1,3,0,0,0,0,0,7,0,0
V010179,TN22 5AW,49,507,910,1.79,17,18,14,12,12,10,4,11,0,0,0
V010181,E11 4HX,60,6302,10271.8,1.63,20,21,19,12,12,10,2,8,12,2,0
V010192,PO13 8AT,75,10260,20605.6,2.01,23,23,29,12,12,12,10,12,12,4,1
V010207,S64 0DB,4,8,12.2,1.52,0,2,2,2,0,1,0,0,1,0,0
V010212,NW5 2AJ,24,228,613,2.69,4,8,12,6,12,6,0,0,0,0,0
V010226,CV7 7QG,34,688,2445.2,3.55,0,21,13,8,6,4,0,5,7,1,3
V010261,LE3 0LP,64,4721,7866.8,1.67,21,20,23,12,12,12,1,12,12,2,1
V010267,BA1 2BT,22,818,978.2,1.2,6,8,8,4,5,0,0,1,12,0,0
V010295,BH21 1HG,72,8623,14671.8,1.7,20,24,28,12,12,12,8,11,12,5,0
V010298,CV3 1BN,68,3993,10575.4,2.65,21,23,24,12,12,12,8,12,12,0,0
V010302,LS27 7WF,55,842,2269.8,2.7,13,19,23,12,11,11,1,6,11,3,0
V010317,PE21 7BX,66,19513,34801.2,1.78,20,23,23,12,12,12,5,12,12,1,0
V010319,GL8 8XB,30,2382,3284.2,1.38,21,8,1,9,6,4,2,5,4,0,0
V010352,TW9 1YJ,57,1910,4692.6,2.46,15,19,23,12,12,12,8,8,5,0,0
V010377,BN21 3XY,28,148,555,3.75,11,9,8,7,8,12,0,1,0,0,0
V010384,DT10 1BB,88,6455,9326.2,1.44,23,32,33,19,19,14,1,11,23,1,0
V010392,KT11 1HT,65,8846,13134.6,1.48,21,20,24,12,12,12,1,12,12,3,1
V010393,KT17 1TG,99,17622,30334.8,1.72,27,32,40,13,24,22,9,12,12,4,3
V010394,CT13 9BB,78,4860,8934.6,1.84,20,26,32,13,13,12,3,9,23,4,0
V010422,BN25 1DH,44,467,770.6,1.65,15,15,14,12,11,9,1,8,3,0,0
V010424,W1D 3HZ,30,427,3718.0,8.71,10,11,9,9,4,5,0,9,3,0,0
V010427,LA23 1AB,72,7370,13464.6,1.83,20,23,29,12,13,12,7,11,12,4,1
V010438,NG31 6SE,69,8968,16937.6,1.89,20,22,27,12,12,12,6,11,12,3,1
V010440,E11 2AQ,75,13540,26157.6,1.93,22,24,29,12,12,12,8,12,12,5,1
V010441,BN23 8BR,80,2499,3936.2,1.58,24,30,26,15,14,12,2,12,22,3,0
V010449,SK5 8BS,65,3176,6385.6,2.01,17,22,26,12,12,12,5,8,12,3,1
V010455,DE15 9RQ,30,1147,1438.6,1.25,20,8,2,10,5,4,0,5,6,0,0
V010457,NE61 1NB,90,15025,25375.6,1.69,24,31,35,17,16,12,6,12,22,4,1
V010462,SO19 9DX,76,7783,15252.2,1.96,22,22,32,12,12,12,7,12,12,5,4
V010463,DE55 3DA,75,7666,17768.2,2.32,22,23,30,12,12,12,9,11,12,5,2
V010466,WF9 4DP,79,39693,77088.2,1.94,24,23,32,12,12,12,11,12,12,4,4
V010471,BR4 0HW,35,567,807.6,1.42,16,19,0,8,8,8,0,4,7,0,0
V010472,TN23 5AQ,77,8959,21885.8,2.44,23,23,31,12,12,12,8,12,12,5,4
V010478,HP3 0NZ,25,330,925.6,2.8,0,24,1,5,4,4,3,4,4,1,0
V010490,SM2 5PD,20,135,471.0,3.49,0,18,2,4,4,2,1,5,4,0,0
V010494,NR2 3TU,12,641,769.2,1.2,4,4,4,0,0,0,0,0,12,0,0
V010495,RG17 0BN,73,4903,9724.2,1.98,21,23,29,12,12,12,8,12,12,4,1
V010515,TF10 7EA,72,4609,11567.2,2.51,23,22,27,12,12,12,9,12,12,3,0
V010535,ST9 0DX,20,33,104.8,3.18,10,10,0,6,3,2,1,3,5,0,0
V010536,WS14 9DX,73,5850,14349.2,2.45,21,24,28,12,12,12,9,12,12,3,1
V010546,PE9 1UF,61,2913,5123.2,1.76,16,17,28,12,12,11,4,8,10,4,0
V010548,LN2 4FJ,69,11521,21672.0,1.88,21,21,27,12,12,12,5,12,12,3,1
V010550,DN8 4BQ,2,3,11.2,3.73,0,2,0,0,0,1,0,0,1,0,0
V010558,CR8 3EH,33,748,1101.0,1.47,20,12,1,9,8,4,1,5,6,0,0
V010569,WR10 1EQ,40,1459,2317.2,1.59,20,16,4,8,10,7,0,6,8,1,0
V010571,BN2 9DH,73,1918,3781.2,1.97,22,24,27,12,12,12,2,10,12,5,1
V010590,BD8 7LD,60,2856,6058.6,2.12,19,20,21,12,12,12,0,10,12,2,0
V010597,OL9 7AP,76,9601,22423.8,2.34,23,24,29,12,12,12,11,12,12,3,2
V010601,CA11 7DE,96,6644,14571.8,2.19,29,29,38,18,17,13,8,11,24,5,0
V010603,HU3 6NS,96,5792,10882.4,1.88,30,34,32,18,19,15,4,14,24,2,0
V010607,LU7 4SW,18,1037,1332.2,1.28,18,0,0,4,4,4,0,1,4,0,0
V010614,MK10 9NJ,67,7838,13564.0,1.73,21,20,26,12,12,12,4,12,12,3,0
V010621,LE16 9HF,71,20697,37748.6,1.82,21,21,29,12,12,12,5,12,12,4,1
V010634,CB24 9LF,102,15113,24092.6,1.59,33,27,42,21,20,17,5,16,17,5,1
V010639,NG4 3DQ,63,4170,7276.8,1.75,21,20,22,12,12,12,2,11,12,2,0
V010644,E4 9RD,68,7909,14824.0,1.87,22,21,25,12,12,12,7,12,12,1,0
V010647,TA14 6QN,8,8,27.4,3.42,2,2,4,2,2,1,0,1,2,0,0
V010649,HU17 9EY,74,8126,15609.0,1.92,21,23,30,12,12,12,8,12,12,4,2
V010678,TQ8 8FE,104,3042,5923.8,1.95,27,36,41,21,21,20,3,19,19,1,0
V010679,SE12 0DU,66,1243,3794.2,3.05,19,21,26,12,12,12,4,11,12,2,1
V010681,TS18 3TX,69,7062,14932.6,2.11,20,22,27,12,12,12,3,12,12,4,2
V010685,EX8 2NH,87,5499,9409.2,1.71,26,28,33,15,20,15,3,17,12,4,1
V010696,LN12 1DP,42,4054,7941.2,1.96,13,14,15,9,9,9,0,1,14,0,0
V010698,GL7 2DG,27,799,1093.8,1.37,18,8,1,9,5,4,0,6,3,0,0
V010722,TN20 6AW,62,2862,7517.0,2.63,16,21,25,12,12,12,5,9,11,1,0
V010725,WA13 9QW,56,2619,3712.4,1.42,22,13,21,12,12,9,2,10,10,1,0
V010741,TS15 9JT,73,10403,16662.2,1.6,20,23,30,15,12,13,5,11,13,1,3
V010746,TN22 5DL,65,2769,3850.6,1.39,24,18,23,12,12,10,0,11,12,8,0
V010757,SO31 1BJ,66,4759,7370.8,1.55,21,18,27,12,12,10,4,12,12,3,1
V010760,E15 3ET,30,552,2709.2,4.91,8,11,11,6,5,6,2,5,5,1,0
V010761,EN10 7NF,61,3320,6195.6,1.87,19,20,22,12,12,12,2,11,12,0,0
V010764,EN11 8DA,84,4889,8706.0,1.78,22,29,33,14,22,19,5,12,12,0,0
V010776,HP5 1HB,11,55,65.2,1.19,8,3,0,7,3,0,0,0,1,0,0
V010784,WD7 7LB,28,2277,2869.0,1.26,19,7,2,9,7,4,0,4,4,0,0
V010787,FY1 6LA,70,6479,17694.2,2.73,21,22,27,12,12,12,6,12,12,2,2
V010788,WA16 6DX,19,601,805,1.34,11,8,0,8,7,2,1,1,0,0,0
V010790,CO7 0UD,70,5937,12950.4,2.18,21,21,28,12,12,12,3,12,12,4,2
V010794,PR2 3BJ,70,8408,19086.2,2.27,21,22,27,12,12,12,6,12,12,4,0
V010801,NN16 0BE,60,1665,8919.6,5.36,16,20,24,12,12,10,0,10,12,0,4
V010820,DH2 1NP,84,4870,11051.4,2.27,25,24,35,12,17,12,3,12,22,3,3
V010845,WR1 1HA,73,14405,31786.0,2.21,22,22,29,12,12,12,7,12,12,4,2
V010847,AL2 3QB,36,1340,4274,3.19,9,7,20,4,22,10,0,0,0,0,0
V010855,DY4 0UB,147,2721,7396.4,2.72,60,65,22,28,28,30,11,21,27,2,0
V010861,TW15 3JZ,20,407,877.4,2.16,0,20,0,4,4,3,1,4,4,0,0
V010864,NR1 3LY,78,22328,45311.8,2.03,23,24,31,12,12,12,11,12,12,4,3
V010865,HR6 8NY,67,5261,14751.2,2.8,18,20,29,12,12,12,4,10,12,4,1
V010875,RM14 2QU,53,2144,3939.6,1.84,14,18,21,12,12,11,1,9,5,2,1
V010887,N8 9BE,30,129,487.0,3.78,9,15,6,8,6,6,2,5,3,0,0
V010909,CB10 1LS,66,5324,8595.0,1.61,20,21,25,12,12,12,4,12,12,1,0
V010935,CV21 3QN,6,300,922,3.07,0,0,6,0,4,2,0,0,0,0,0
V010944,LE16 9HF,69,5146,8181.8,1.59,21,20,28,12,12,12,6,11,12,4,0
V010946,PE4 6QF,59,2598,4422.4,1.7,17,20,22,12,12,12,0,9,12,2,0
V010953,S6 1TT,78,5352,8963.2,1.67,24,24,30,13,14,12,7,10,18,4,0
V010959,BN5 9DA,59,2251,4721.0,2.1,20,19,20,12,12,12,0,11,12,0,0
V010968,TR10 8GW,84,1437,1836.6,1.28,38,16,30,36,24,9,0,5,10,0,0
V010972,KT4 7NL,61,4811,7367.6,1.53,20,20,21,12,12,12,1,12,12,0,0
V010978,OX16 9AB,135,18017,31399.6,1.74,37,44,54,24,24,23,12,20,23,7,2
V010979,WD17 4NS,64,3323,8356.0,2.51,20,21,23,12,12,12,4,11,12,1,0
V010996,RH17 6HB,67,9214,18665.0,2.03,21,21,25,12,13,13,5,12,12,0,0
V011005,BD18 1BP,74,4553,8221.8,1.81,23,22,29,14,15,12,7,11,12,3,0
V011043,TN5 7JR,45,1160,3724.6,3.21,10,17,18,12,12,9,0,8,4,0,0
V011063,DH4 5BH,8,51,74.8,1.47,1,3,4,0,1,1,2,0,3,1,0
V011107,MK12 5JR,76,9100,19181.4,2.11,24,24,28,12,12,12,12,12,12,4,0
V011113,PO1 2QG,68,3861,11020.0,2.85,21,18,29,12,12,9,6,9,12,3,0
V011138,HR2 7JZ,81,14200,32932.0,2.32,25,23,33,15,15,13,7,10,15,5,1
V011151,SN1 5JE,90,5850,13958.2,2.39,31,31,28,15,16,12,12,10,24,0,1
V011179,TQ4 7SH,36,554,868.4,1.57,18,8,10,12,11,6,0,2,5,0,0
V011188,WF5 8NW,65,2200,5141.0,2.34,16,21,28,12,12,12,6,8,11,4,0
V011199,OX4 1XD,30,2622,3156.0,1.2,9,12,9,11,2,2,0,2,12,0,0
V011206,PO6 3ER,33,2764,9495.6,3.44,10,11,12,6,6,6,1,6,6,1,1
V011222,GU21 3LQ,101,23576,49388.4,2.09,35,24,42,19,20,20,12,12,13,3,2
V011225,LS19 7PS,76,2139,4146.4,1.94,24,24,28,12,12,12,0,12,12,4,2
V011227,L30 0QG,70,9926,23978.6,2.42,20,21,29,12,12,12,3,11,12,4,4
V011241,WR8 0QL,72,10453,18447.4,1.76,22,22,28,12,12,12,8,11,12,5,0
V011247,SG8 7AN,70,16374,39285.4,2.4,22,24,24,12,12,12,8,12,12,0,1
V011252,OL15 8JZ,76,14661,25282.2,1.72,22,23,31,12,12,12,9,12,12,4,3
V011255,SM6 8EP,67,6801,14870.8,2.19,19,22,26,12,12,12,6,8,12,3,2
V011259,WF13 2JH,71,7125,15042.0,2.11,21,24,26,12,12,12,8,11,12,4,0
V011285,LS10 3NB,73,7449,17400.0,2.34,22,23,28,12,12,12,11,10,12,3,1
V011297,OX9 2BZ,72,7871,14179.0,1.8,23,21,28,12,12,12,8,12,12,4,0
V011303,W10 5BE,58,1375,4648.4,3.38,20,18,20,12,12,9,1,11,12,1,0
V011312,YO30 4TN,68,5240,9173.6,1.75,23,21,24,12,12,12,4,12,12,4,0
V011341,B72 1TJ,78,10864,20285.6,1.87,22,24,32,12,12,12,10,12,12,4,4
V011351,NE6 1SG,28,1652,1693.4,1.03,8,11,9,12,3,1,0,0,12,0,0
V011352,N8 9BJ,61,1965,8973.6,4.57,20,20,21,12,12,12,1,12,12,0,0
V011364,BN15 9LQ,67,13718,29002.0,2.11,20,23,24,12,12,12,6,12,12,0,1
V011373,WF1 2QP,74,17821,29519.2,1.66,23,23,28,12,12,12,9,12,12,4,1
V011383,SS11 7DF,71,7034,11434.8,1.63,21,22,28,12,12,12,6,12,12,1,2
V011407,MK41 9NS,72,7334,11883.4,1.62,23,21,28,12,12,12,8,12,12,4,0
V011420,SL3 8LE,75,4947,8370.6,1.69,25,22,28,12,12,12,8,11,12,4,0
V011435,CB23 7DS,64,4897,7467.4,1.52,19,20,25,12,12,12,4,11,12,1,0
V011438,S9 4LP,320,19404,40290.2,2.08,97,111,112,60,62,59,30,37,61,4,2
V011440,CH1 1RG,51,1796,4550.4,2.53,16,17,18,9,9,9,5,8,9,2,0
V011450,RG30 4AA,76,7068,12585.8,1.78,24,24,28,12,12,12,11,12,12,4,1
V011464,DN21 2UQ,52,2492,6804.4,2.73,23,4,25,11,24,11,0,3,3,0,0
V011467,BL8 2JR,75,5430,10863.8,2.0,21,24,30,12,12,12,9,12,12,4,2
V011486,M22 4GA,71,5239,14888.8,2.84,21,22,28,12,12,12,7,12,12,4,0
V011489,ME8 7HB,59,3653,8142.4,2.23,19,19,21,12,12,12,1,10,12,0,0
V011513,SN9 5ES,58,2600,6089.8,2.34,18,20,20,12,12,12,0,9,12,1,0
V011514,SW4 7DE,74,6027,14627.0,2.43,23,24,27,12,12,12,11,12,12,2,1
V011516,BS7 0NQ,61,4028,7176.8,1.78,16,21,24,12,12,12,4,8,12,1,0
V011526,BL3 5PZ,72,14134,26680.6,1.89,22,24,26,12,12,12,11,11,12,1,1
V011530,SS16 6HG,73,7538,15064.6,2.0,22,23,28,12,12,12,9,12,12,3,1
V011533,M18 8HE,73,11020,24830.8,2.25,22,22,29,12,12,12,4,12,12,5,4
V011534,DE55 1BQ,71,9453,16425.6,1.74,22,20,29,12,12,12,4,12,12,5,2
V011535,DE56 1WN,16,151,386,2.56,2,4,10,3,9,4,0,0,0,0,0
V011536,DE11 7GX,71,14272,24284.8,1.7,24,20,27,12,12,12,3,12,12,7,1
V011539,SE6 4AF,76,8150,20631.8,2.53,21,24,31,12,12,12,8,11,12,5,4
V011549,LA9 4ED,77,7495,15839.6,2.11,22,24,31,12,12,12,7,11,18,4,1
V011560,EX5 2UX,60,2588,4214.0,1.63,17,17,26,12,12,10,4,8,12,2,0
V011562,LA9 4LL,84,1083,1946.2,1.8,25,19,40,23,28,9,0,10,14,0,0
V011566,CV21 2PN,75,6729,13892.6,2.06,21,23,31,12,12,12,8,12,12,4,3
V011576,YO25 6AP,68,5287,9328.8,1.76,19,22,27,12,12,12,5,11,12,4,0
V011585,DT6 5DU,61,1919,3139.2,1.64,16,19,26,11,12,12,2,8,12,4,0
V011587,LA22 9AN,70,4097,8043.8,1.96,18,23,29,12,12,12,6,10,12,4,2
V011604,LN8 3BH,72,7131,15083.0,2.12,22,22,28,12,12,12,8,12,12,4,0
V011607,DN21 2BU,74,8882,19540.0,2.2,20,23,31,12,12,12,7,12,12,4,3
V011608,SL2 1JF,158,4243,13339.0,3.14,49,51,58,29,34,27,11,23,33,1,0
V011615,LE2 6EN,117,2399,4179.4,1.74,34,38,45,24,24,20,6,19,23,1,0
V011616,LE4 5LJ,70,4567,13365.8,2.93,23,21,26,12,12,12,5,12,12,5,0
V011617,S66 8ND,71,7476,13159.0,1.76,19,22,30,12,12,12,8,9,12,4,2
V011619,HD1 1LG,96,4463,8811.4,1.97,29,31,36,14,23,15,4,11,24,3,2
V011630,SK9 3HQ,71,9410,15098.0,1.6,21,21,29,12,12,12,6,12,12,4,1
V011632,L4 6SH,60,5017,14080.2,2.81,17,23,20,12,12,12,3,9,12,0,0
V011636,NN11 4BH,76,15826,28427.8,1.8,25,22,29,12,12,12,10,12,12,5,0
V011641,HU4 6SB,89,8742,20595.4,2.36,27,26,36,16,15,13,10,13,18,3,0
V011642,SW19 7AF,63,3380,5261.2,1.56,20,20,23,12,12,12,1,12,12,2,0
V011651,PL6 8RP,91,2524,6818.4,2.7,27,31,33,14,18,19,13,15,11,1,0
V011653,SO51 8GE,11,203,333,1.64,10,1,0,5,3,3,0,0,0,0,0
V011655,RH11 7DH,54,6632,7080.4,1.07,16,20,18,12,11,7,3,4,12,5,0
V011676,TF13 6EN,58,1826,3184.6,1.74,21,17,20,12,12,12,1,11,9,1,0
V011677,WS8 6EQ,120,3521,10531.0,2.99,38,44,38,22,24,24,10,17,23,0,0
V011686,CB24 3BP,69,4869,7505.0,1.54,20,21,28,12,12,12,5,12,12,3,1
V011712,GU7 1JE,20,1660,2367.4,1.43,20,0,0,4,4,4,0,4,4,0,0
V011716,PR25 2TE,78,10403,22695.6,2.18,23,23,32,12,12,12,10,12,12,4,4
V011736,NE65 0LE,196,10294,20071.8,1.95,57,60,79,33,38,37,6,24,48,9,1
V011743,NG9 8DA,66,5554,12349.4,2.22,20,21,25,12,12,12,3,11,12,4,0
V011748,B29 6BD,73,5725,12908.6,2.25,21,24,28,12,12,12,7,12,12,2,4
V011759,DT9 3JF,66,7349,12778.4,1.74,20,21,25,12,12,12,1,11,12,5,1
V011762,PE28 0SR,31,384,671.0,1.75,3,23,5,6,6,4,1,5,4,3,0
V011766,SO14 3BQ,61,2655,3844.2,1.45,19,21,21,12,12,12,2,11,12,0,0
V011773,MK6 4NE,69,3877,9488.6,2.45,20,22,27,12,12,12,7,11,11,3,1
V011782,BS39 7LH,74,8029,14230.8,1.77,21,23,30,12,12,12,8,12,12,4,2
V011784,NG34 7TW,64,13072,28388.8,2.17,17,21,26,12,12,12,4,8,12,4,0
V011790,GU9 9QL,53,831,1215.2,1.46,16,20,17,12,11,12,0,6,10,1,0
V011819,L8 6QP,52,1272,4349.6,3.42,21,17,14,11,12,10,0,9,8,2,0
V011822,S10 4JQ,15,657,856.8,1.3,15,0,0,4,4,4,0,0,3,0,0
V011825,SK14 1NX,72,7744,12851.4,1.66,22,22,28,12,12,12,6,12,12,4,1
V011837,WF11 8EB,71,8447,19441.6,2.3,22,22,27,12,12,12,7,12,12,4,0
V011847,TN12 0LB,69,6337,16345.6,2.58,22,23,24,12,12,12,7,12,12,0,1
V011855,PO9 3EZ,136,13628,27187.4,1.99,42,45,49,24,24,24,15,23,24,1,1
V011857,BB4 7NG,28,1601,2056.0,1.28,20,7,1,8,6,4,2,3,4,0,1
V011861,PR26 8LW,25,322,1280.2,3.98,0,25,0,4,4,4,4,4,4,0,0
V011868,HU17 9BZ,68,4096,8743.2,2.13,21,21,26,12,12,12,6,12,12,2,0
V011872,RM18 8AD,76,11246,21282.2,1.89,24,24,28,12,12,12,12,12,12,4,0
V011873,S65 1AP,74,10034,19089.0,1.9,21,23,30,12,12,12,9,9,12,4,4
V011882,RM20 4AR,67,3718,13155.0,3.54,21,23,23,12,12,12,7,12,12,0,0
V011886,TR3 6HH,70,3134,7465.4,2.38,21,22,27,12,12,12,7,12,12,3,0
V011889,TR1 2LL,56,1641,2713.0,1.65,21,15,20,12,10,12,0,11,7,1,0
V011894,BN21 3LE,84,6388,14766.6,2.31,25,27,32,17,18,15,4,13,13,4,0
V011895,SY13 1AD,59,3199,5821.6,1.82,19,19,21,12,12,12,3,7,12,1,0
V011902,BS13 9RG,128,9428,17962.8,1.91,38,44,46,23,24,23,16,13,24,4,1
V011931,N9 0PD,76,5932,20060.2,3.38,23,24,29,12,12,12,11,12,12,4,1
V011943,S5 6NU,228,6135,14127.6,2.3,69,82,77,44,43,50,11,33,28,4,2
V012006,SK8 1HW,65,3915,7997.4,2.04,20,20,25,12,12,12,1,12,12,4,0
V012008,TN12 7NY,68,7735,13727.6,1.77,20,19,29,12,12,11,4,12,12,3,2
V012012,ST8 6HS,66,13349,24176.4,1.81,20,20,26,12,12,12,2,12,12,4,0
V012038,SO40 3DE,67,9823,15827.6,1.61,20,22,25,12,12,12,7,11,12,0,1
V012042,S8 0XN,75,10501,19926.0,1.9,21,24,30,12,12,12,9,12,12,4,2
V012049,SO22 4NY,71,17624,27305.8,1.55,22,21,28,12,12,12,7,12,12,4,0
V012052,IG10 3HN,68,3069,6911.8,2.25,21,21,26,12,12,12,5,12,12,1,2
V012058,LS3 1AD,81,5437,10281.0,1.89,25,26,30,16,17,12,4,12,18,1,0
V012061,GL7 1QX,120,6589,12311.6,1.87,33,36,51,22,22,21,12,15,22,4,1
V012073,M13 9UJ,79,11825,22546.4,1.91,24,24,31,12,12,12,12,12,12,4,3
V012075,W1U 8HW,25,462,3104.6,6.72,15,8,2,4,6,3,0,7,5,0,0
V012078,LS8 3ES,72,7829,12559.0,1.6,23,22,27,12,12,12,8,12,12,3,1
V012085,BH17 7XW,63,8782,13823.0,1.57,20,20,23,12,12,12,0,12,12,0,3
V012092,DN40 2EU,77,8394,18880.0,2.25,24,23,30,12,12,12,11,12,12,4,2
V012093,GU15 2JB,22,557,814.2,1.46,16,6,0,8,5,5,0,0,4,0,0
V012094,LN2 4BD,10,46,85.8,1.87,0,9,1,0,2,2,0,1,4,1,0
V012095,LN6 9PT,9,76,105.0,1.38,0,8,1,1,3,1,0,0,3,1,0
V012100,TS21 2AZ,5,34,50.4,1.48,4,0,1,1,1,2,0,0,1,0,0
V012101,M25 0EQ,183,7368,13412.2,1.82,56,62,65,36,36,29,16,30,33,3,0
V012105,TS3 6AL,20,2049,1998.2,0.98,7,7,6,5,3,0,0,0,12,0,0
V012110,CA2 7HY,119,2421,4403.4,1.82,36,40,43,25,24,20,2,15,21,4,0
V012117,RH17 5EN,79,9448,15109.8,1.6,20,22,37,17,12,12,4,16,13,4,1
V012123,GL20 5PR,127,6369,11759.0,1.85,35,41,51,22,21,24,16,12,24,6,2
V012125,GL15 5RF,77,11195,25573.8,2.28,22,26,29,15,15,14,5,10,15,3,0
V012130,NE38 7QZ,67,2795,7032.2,2.52,23,22,22,12,12,12,2,11,12,0,0
V012131,HD1 4EN,67,10842,17997.6,1.66,19,21,27,12,12,12,5,10,12,4,0
V012134,N11 2EL,46,411,1352.8,3.29,15,12,19,12,9,8,0,10,7,0,0
V012146,LS20 8AL,66,3573,5897.2,1.65,20,19,27,12,12,12,5,11,10,1,3
V012151,CM7 3HF,32,564,873.6,1.55,13,5,14,12,9,3,0,3,5,0,0
V012158,NE61 1QF,69,3810,6416.4,1.68,20,20,29,12,12,12,5,10,12,5,1
V012163,GU32 3JL,65,3073,5857.4,1.91,20,21,24,12,12,11,6,12,12,0,0
V012195,ST4 2EQ,77,20461,38981.4,1.91,24,24,29,12,12,12,12,12,12,4,1
V012201,HU16 4BB,61,3241,5131.6,1.58,21,18,22,12,12,10,0,12,12,3,0
V012202,HU9 3LP,80,16519,31787.4,1.92,23,25,32,12,13,12,6,12,18,4,2
V012234,WD17 1SJ,68,3727,9171.6,2.46,21,22,25,12,12,12,6,12,12,1,1
V012236,PL15 8BA,60,3912,7716.2,1.97,18,20,22,12,12,12,2,10,12,0,0
V012241,GU3 3NA,66,9811,14817.4,1.51,20,22,24,12,12,12,3,12,12,2,1
V012245,NN8 1LP,75,3970,7809.8,1.97,25,23,27,12,12,12,0,11,12,6,1
V012252,BA2 1SX,72,5863,10779.4,1.84,19,24,29,12,12,12,9,10,12,4,1
V012256,BH21 3LN,40,853,1100.0,1.29,18,8,14,12,9,6,2,3,7,1,0
V012268,E4 8HX,20,1548,4682,3.02,4,8,8,0,12,8,0,0,0,0,0
V012273,SK8 1AX,73,5873,12560.8,2.14,20,22,31,12,12,12,7,11,12,4,3
V012276,N8 0RE,66,2332,12079.0,5.18,20,23,23,12,12,12,5,12,12,0,0
V012285,WA15 7JW,77,10344,20129.2,1.95,23,23,31,12,12,12,9,12,12,5,3
V012299,OX3 7RD,66,5142,11851.2,2.3,20,21,25,12,12,12,3,12,12,3,0
V012300,B42 1TY,36,529,779.2,1.47,18,13,5,9,9,7,0,5,6,0,0
V012306,L7 6HD,49,1804,4748.6,2.63,16,18,15,9,9,8,6,7,8,1,1
V012309,BH11 9NJ,71,9383,23074.6,2.46,20,22,29,12,12,12,5,11,12,5,2
V012310,CR0 6SE,72,4721,11044.0,2.34,23,24,25,12,12,11,11,11,12,2,1
V012313,TN6 2JD,70,5507,13271.6,2.41,21,22,27,12,12,12,8,11,12,3,0
V012316,TW10 7NF,69,4700,11726.6,2.5,21,23,25,12,12,12,8,12,12,0,1
V012320,WA3 3BZ,75,8704,17531.6,2.01,23,22,30,12,12,12,9,12,12,4,2
V012322,L1 5DL,70,8052,15498.8,1.92,19,22,29,12,12,12,5,11,12,4,1
V012330,DN12 1JD,71,8928,17497.8,1.96,22,21,28,12,12,12,7,12,12,4,0
V012336,OX16 1AP,64,7410,11787.2,1.59,21,20,23,12,12,12,0,11,12,3,0
V012356,L36 3TN,68,4183,9393.4,2.25,22,23,23,12,12,12,9,11,12,0,0
V012362,S60 1RY,3,3,25,8.33,0,1,2,1,0,0,0,2,0,0,0
V012386,DE22 4AU,69,7264,13511.0,1.86,20,21,28,12,12,12,3,12,12,3,3
V012391,CM16 4BA,68,7231,11266.6,1.56,21,21,26,12,12,12,5,11,12,3,1
V012392,DE24 8QH,70,6861,15244.4,2.22,23,23,24,12,12,12,10,12,12,0,0
V012400,OL11 1DN,70,5940,12880.8,2.17,20,22,28,13,12,12,7,10,12,4,0
V012402,DN7 6EE,26,1185,3116.2,2.63,0,22,4,4,5,4,1,4,4,3,0
V012404,AL5 4TA,47,502,929.8,1.85,7,17,23,12,9,9,0,6,8,1,1
V012415,LE10 2DB,72,5852,12049.8,2.06,22,21,29,12,12,12,7,12,12,4,1
V012417,NR28 9BP,65,10715,26659.8,2.49,20,21,24,12,12,12,2,12,12,3,0
V012418,PL25 4TR,77,10235,19756.8,1.93,24,24,29,12,12,12,12,12,12,4,1
V012420,RG10 9AE,73,7333,12923.8,1.76,22,22,29,16,13,12,6,12,12,2,0
V012421,M6 5FX,63,2034,3929.2,1.93,19,21,23,12,12,12,1,9,12,3,1
V012428,HD9 3TP,69,7359,16854.4,2.29,17,20,32,12,12,12,4,9,12,4,4
V012430,M14 6SG,62,3226,5666.6,1.76,19,20,23,12,12,12,2,10,12,2,0
V012435,OX7 5LJ,142,15363,35397.6,2.3,42,43,57,26,24,25,10,23,27,4,3
V012441,CH61 9NG,74,5015,10320.4,2.06,19,25,30,12,12,12,9,10,12,4,2
V012449,NR33 7LL,38,1190,3479.8,2.92,8,14,16,9,9,8,1,4,6,1,0
